,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,Lambda Feed,GT,Max Price Diff,Surplus,Spot,GenP[1],GenP[2],GenP[3],GenP[4],GenP[6],GenP[7],GenP[8],GenP[11],GenP[12],GenP[13],GenQ[1],GenQ[2],GenQ[3],GenQ[4],GenQ[6],GenQ[7],GenQ[8],GenQ[11],GenQ[12],GenQ[13],Alpha[0],Alpha[1],Alpha[2],Alpha[3],Alpha[4],Alpha[5],Alpha[6],Alpha[7],Alpha[8],Alpha[9],Alpha[10],Alpha[11],Alpha[12],Alpha[13],Alpha[14],Alpha[15],FloP[1],FloP[2],FloP[3],FloP[4],FloP[5],FloP[6],FloP[7],FloP[8],FloP[9],FloP[10],FloP[11],FloP[12],FloP[13],FloP[14],FloP[15],FloQ[1],FloQ[2],FloQ[3],FloQ[4],FloQ[5],FloQ[6],FloQ[7],FloQ[8],FloQ[9],FloQ[10],FloQ[11],FloQ[12],FloQ[13],FloQ[14],FloQ[15],Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
11,2013-11-01 11:00:00,optimal,0.09575261643096405,0.0002576094793240803,-0.0002576094793237044,0.007685983311626444,0.008205142499999998,0.5091164043360987,0.5058603228836,0.000846500556047156,0.004102571249999999,27.336648202761182,38.87508852775824,47.25010379723882,0.0033333868309526338,-0.00015317677940906993,37.293376,0.0005046326437595332,0.0004991381856331313,0.0004935718443509994,0.0004884563141050915,0.0004881576792517072,0.0009187406183321467,0.000484234324707524,0.00048052818736634583,0.0015746128300772834,0.0005092274502817222,2.3966506910147627e-05,8.060931138691139e-05,3.2871381211081776e-05,6.713549901140643e-05,5.394540597375187e-05,1.3277151272856432e-05,5.7077212549333456e-05,6.0961878920367653e-05,0.00042448397806256716,3.593118958230535e-05,1.000000060149377,-6.968688779038797e-09,-5.511051791846445e-09,-4.055787938666505e-09,-2.735140381940543e-09,-2.691499478007054e-09,-2.6756855288316757e-09,-2.6504761122470353e-09,-1.6147168107319759e-09,-1.7734722965890202e-09,-1.1397623380251428e-09,-6.674096869124134e-10,-4.1319734091976696e-10,-8.220397313008538e-09,-9.262121993093233e-09,-9.830120711138721e-09,0.0005154765681268864,-0.00012504802962777286,-0.00017266790107473037,-0.00022585967544792428,-7.0491083351624e-06,-0.0003133600458693607,-0.0003719714694030169,6.253864010198021e-05,-0.00027712301716899046,-0.0006493984871747431,-0.0009615866496819743,-0.0010278351625577736,0.0005984046333831683,0.0005608839741887743,0.000279406028109742,0.00325608148651381,0.0022202273136651468,0.002027331882414195,0.0017866985257263897,0.0007533738720366496,0.00047978698277333147,0.0002602276116943235,0.00021642784582279878,0.0008269550447822092,0.0003362984519068345,6.156598082114197e-05,-0.0001509788455004533,0.00078631590508639,0.0005487421193489532,0.00027455039947595707,1.2360574770390627,-0.19249625940234863,-0.19278979479789435,-0.1919455870464289,-0.19168467459354788,-0.22698226713434763,-0.19182602105245236,0.5743707411684331,-0.19125517120767813,-0.22639441013260359,-0.2256972704088782,-0.1906466388271955,0.861699876577026,-0.19200825430367585,-0.22957672236951562,-0.2294045974387972
12,2013-11-01 12:00:00,optimal,0.10326752230177388,0.0002922449251782157,-0.00029224492517700726,0.008030956036361428,0.00862005,0.5096816878542885,0.5063138762498334,0.0009422146257302486,0.004310025,29.89761013556118,39.982396341818884,49.81106573003882,0.004138402828360199,-0.00018408348209748848,39.8543379328,0.0005282166797944601,0.0005268042908996304,0.0005250601870503041,0.0005231875072809208,0.0005226677852365452,0.0010338713827712587,0.000521775170662317,0.0005204436577276346,0.0013601597433713654,0.0005286653867084747,4.4458527664350745e-05,5.9188443622809965e-05,5.651767932785111e-05,5.906537780234666e-05,5.913383737563317e-05,0.00022064100243900008,5.9099157389171e-05,5.915830602866995e-05,0.00025859264056159046,6.66475226107473e-05,1.0000000739890078,-5.998636115690008e-09,-5.621034803769738e-09,-5.156973023016407e-09,-4.660309079152449e-09,-4.581364803459094e-09,-4.528293648194667e-09,-4.4996407062096864e-09,-4.284290876441042e-09,-4.329257963056307e-09,-4.095002971186266e-09,-3.922821816668863e-09,-3.8330865327316135e-09,-6.12166669417932e-09,-6.1984331993343465e-09,-6.2321856188138305e-09,0.0005847820952798598,-7.13683701661484e-05,-0.00011894400261742389,-0.00016826550832537286,-0.00011950385609946318,-0.00040777078322099024,-0.0004594871315873881,5.26098570379149e-05,-9.995774032292412e-05,-0.0004417642034937624,-0.0007318303364461585,-0.0007857730446531269,0.0006099886517729918,0.0005642759957043929,0.0002820782796704149,0.003367811618501112,0.002329538249586564,0.002101391689721623,0.0018705743529136081,0.0005823264404113541,0.0002948952977671018,6.669402244248901e-05,0.00022823602467105723,0.0010599780406852063,0.0005443109991569464,0.00025691913037383834,2.874237263956219e-05,0.0007953968979366317,0.0005747094165455197,0.00028735947694617125,1.2594267818937357,-0.19435357446219995,-0.19470358055032752,-0.19392910625022713,-0.19374306802210692,-0.23851930800243637,-0.1939051942137772,0.5927307128551048,-0.19337003323869023,-0.23796858447461275,-0.23730617550200084,-0.19281473793609635,0.8931056388189335,-0.19384762898584973,-0.24087134744407457,-0.24069445189831395
13,2013-11-01 13:00:00,optimal,0.362697663572044,0.004212634067645026,-3.2857552389694415e-06,0.004028004091076075,0.008245319999999997,0.51031748385362,0.5066828049983252,0.0004879450893478712,0.0041226599999999985,56.61856723636118,76.53211475258786,76.53202283083883,0.0023460953982237243,-0.00010684541701248135,66.5752950336,0.00018600420125772845,0.00021121685540047543,0.00023823635806947946,0.0002649854436111839,0.00027919294977800586,0.0008929317439028733,0.0002806627755758721,0.00029147733830309057,0.0009790301084513639,0.00018742299192661823,3.167227571567236e-05,5.2238132680371034e-05,8.072592998935364e-07,4.148833945365046e-05,3.920688331448672e-05,9.179804539772934e-05,4.335359600830234e-05,4.07677401538445e-05,9.452996511848059e-05,4.429358100714694e-05,1.0000000158766083,7.801131819797513e-09,1.1436982780349041e-09,-5.994295843047947e-09,-1.3065365891279332e-08,1.5878907789911784e-08,-1.6817179482130173e-08,-1.76855269384046e-08,-1.7185990721047903e-08,1.5878907789859507e-08,1.5878907789883485e-08,-2.0045740107263223e-08,-2.085895419810683e-08,7.421243556098825e-09,1.5878907789903314e-08,1.5878907789895115e-08,0.0042159231086390065,0.0024234102085090477,0.0020849946862544315,0.0017736256057284757,0.0004180401703797115,-7.299877096880336e-05,-0.00034337043168768144,0.00026890033623927674,0.0010709921036939052,0.00031343218042541223,-0.00017140586145695006,-0.0004294808536410419,0.0014288595795203447,0.001066626455061092,0.0005332303964447777,0.0036346786354353516,0.002611097206782119,0.0023884914397506833,0.002114455657911316,0.0006922695242572775,0.00041868219145513183,0.00018304577191146856,0.00023148141342492983,0.0011888357331616233,0.0006861688856415612,0.0004143857220863671,0.0001803132810954184,0.0007804096757330009,0.0005498592198070291,0.00027494108619870465,1.5820800415664036,-0.22218706468120053,-0.22060749302925808,-0.21776515905033564,-0.2155319567380109,-0.27610851554060006,-0.21460675243737387,0.6189998824515874,-0.21395910258565828,-0.2753760584594537,-0.27442176220062864,-0.21257614592742588,0.9259640983310513,-0.22157253615456896,-0.2816957635815571,-0.28150621479292254
14,2013-11-01 14:00:00,optimal,0.5639543536311197,0.006128181833503649,-1.2029711196189722e-06,0.002919727900453383,0.009049620000000001,0.5039162609321922,0.5000872273332904,0.0006957649858399203,0.004524810000000001,67.35527220276117,87.26860012262553,87.26872779723882,0.0053289097672148955,-4.4270917809986765e-05,77.312,9.996167284449193e-05,0.00010909045914023729,0.00011882667956244686,0.00012843982745678833,0.00013325268105171667,0.0008883235918526692,0.00013430939632479204,0.00013845584863374932,0.0009896257773970027,0.00010054394216076197,2.596544288247887e-05,3.911629593547354e-06,2.259225761407239e-05,2.3220619292320023e-05,2.2605194354952025e-05,0.0002519011071062873,2.32014328254958e-05,2.2586056189215597e-05,0.0002726884972594258,2.4790768952286897e-05,1.0000000063242114,3.0795628758020155e-09,4.364501178703583e-10,-2.3832257021233587e-09,-5.1687991994408e-09,6.319257977280298e-09,-6.562617372144147e-09,-6.8898208410481835e-09,-6.868793240080434e-09,6.3192579774450526e-09,6.3192579773687526e-09,-8.06825437059462e-09,-8.411669181836263e-09,2.910358604673008e-09,6.319257977294737e-09,6.319257977458387e-09,0.006129386007594167,0.003928773742616741,0.00343457646511371,0.002950125120731671,0.0007671072234656739,0.00018494987238806148,-0.0002850610811678505,0.00046895318416614694,0.0017081892890008284,0.0006581092553209336,7.843407437981863e-05,-0.00038636851865231077,0.001697277092962114,0.001194524770063677,0.0005972276425700045,0.0038290335207075183,0.0026731265646033056,0.0023753842951573702,0.002096323348036626,0.0006297143984283337,0.00032880070099120136,4.975271648486122e-05,0.0002784505535588552,0.0011881776208891694,0.0006090231690139302,0.0003080325074584218,2.8965346510014107e-05,0.0008802183992649566,0.0006033551589616226,0.0003016811068658207,2.1169828730787685,-0.2661133940289268,-0.26373716597613606,-0.2600451656704821,-0.2569730373986464,-0.32691625747510344,-0.2556278221021848,0.6438727941656914,-0.25488795418785976,-0.3260940495176851,-0.3250133210931775,-0.2531431424411494,0.9596775099669718,-0.26544805167416996,-0.333822094964761,-0.33362649442891157
15,2013-11-01 15:00:00,optimal,0.8107355116125,0.008182174566346755,6.0731673195363e-07,0.002257725877216994,0.010439010000000004,0.4961463864572462,0.4915877636020491,0.0006608866645211356,0.005219505000000002,76.42976723636117,96.34328618373125,96.34322283083883,0.003039120538872453,2.7277369381864536e-05,86.3864950336,8.554462045923831e-06,5.6707094548460304e-06,-3.362591176115818e-07,-3.294785543598309e-06,-5.541491215600852e-06,0.0011032301152116672,-6.190375976351178e-06,-6.2192689083124766e-06,0.001201336527739744,7.1184969724009635e-06,3.5447563770530166e-06,3.5559636773759676e-06,3.495333896253955e-06,3.135509281692762e-06,3.4330732349022712e-06,0.00028459303236832696,3.17983683812352e-06,3.421634247440055e-06,0.0003500947458675944,3.496937941052769e-06,0.9999999969988391,-1.0767047566399348e-09,-3.134591152902402e-10,1.8154323732690447e-09,1.6258818468578892e-09,-3.014490279834074e-09,1.6824599456632428e-09,6.072336288196637e-09,1.6928988356858176e-09,-3.014490279889076e-09,-3.014490279835424e-09,1.6844299034074429e-09,5.558159747283618e-09,-6.648185144182912e-10,-3.0144902799165114e-09,-3.0144902799525207e-09,0.00818156664229715,0.0054045969083354305,0.004714324794607528,0.00401803932946518,0.001001809625145061,0.0002942316076512283,-0.0004072692665541868,0.0007021510062592336,0.0023169797747839083,0.0009062217239316896,0.00019680326373217047,-0.0005053765769919205,0.0020895845797769645,0.0014007619903552086,0.0007005894811007619,0.004558622904413645,0.0031735969170605806,0.0028291858857252944,0.0024847141033493177,0.0007561427228005141,0.00040790819275101346,6.337402519236491e-05,0.00034478791042821214,0.001383739053909061,0.000690616083976398,0.00034241793718324905,-2.127692240823039e-06,0.0010406037263030565,0.0006961335511799977,0.00034807315881283,2.9052219480398502,-0.33233779757087734,-0.33023939971925187,-0.32712613050587086,-0.32433903639217615,-0.39508440741593936,-0.32321027610324293,0.683113040355051,-0.3225329238791231,-0.39436114267865524,-0.3933584312792108,-0.32079089577242537,1.008369650334983,-0.33181080081014874,-0.4012782004433546,-0.40112269253798855
16,2013-11-01 16:00:00,optimal,0.9704105202753269,0.007828931553599228,-5.712148054132699e-06,0.004416930754635692,0.0122540474999985,0.4819213817215769,0.476390485002448,0.0005960802345941649,0.00612702374999925,98.34772020276117,118.26122984161438,118.26117579723882,0.0037617525629940474,-0.00029246519053134634,108.304448,2.655614057665014e-05,4.840051633020399e-05,7.20533171625594e-05,9.592897502186008e-05,0.00010840433533662728,0.0015715160001246392,0.00010999993089077274,0.00012236906420842844,0.0018492123757710389,2.789149121069765e-05,1.8804998291661811e-07,6.840492686461598e-07,1.475416846401524e-06,4.266864404948085e-06,1.6757908607098138e-06,0.0002479378615509667,4.0689847838337564e-06,1.5999776583366037e-06,0.0003248273529058344,7.037315916284413e-08,1.0000000117317178,1.1816104685661092e-08,1.1816104685016106e-08,1.1816104685598164e-08,1.181610468492561e-08,1.1737475423000244e-08,1.1816104684992626e-08,-7.69534286386876e-08,1.1816104684972398e-08,1.1737475423046217e-08,1.1737475422934327e-08,1.1816104684900452e-08,-8.800618994815388e-08,1.1816104684830633e-08,1.1737475423359682e-08,1.1737475423212429e-08,0.007834649413800406,0.004679277547255204,0.0039108381557695195,0.0031660988494848366,0.0006673262344243055,-4.648771348821831e-05,-0.0007548033907229537,0.0007067168018975375,0.001777956695949313,0.00036248053828067913,-0.0003382058137389425,-0.001032528710790881,0.0023650444292445463,0.0015760550392045693,0.0007878088314749118,0.00553089635386963,0.0038971829872462846,0.0034894000538898116,0.003082410070846255,0.0009728187539507479,0.0005673188817852024,0.00016052967350394572,0.00040439122797025437,0.0017053983643055732,0.0008963501293202458,0.000490505447863988,8.364027475396178e-05,0.001225433441982215,0.0008170356051640152,0.00040852757751279426,3.8317565475682347,-0.42580915091892807,-0.421127410325565,-0.41521693179655084,-0.4096062730211376,-0.4795252544969608,-0.4070021612786628,0.7723505400530734,-0.40613611196197985,-0.4782054272664773,-0.47624990028772607,-0.4029312949370613,1.1304478649395076,-0.42512423394994725,-0.4945039459038785,-0.4942968179848519
17,2013-11-01 17:00:00,optimal,1.1131356570889475,0.008130495323174159,-6.8956342371146485e-06,0.004653384654056588,0.012793762499999996,0.47569308228246304,0.46978592286815796,0.0004896559169640537,0.006396881249999998,111.20084310196117,131.11440933404134,131.11429869643882,0.004718866450929227,-0.0003916241256379932,121.1575708992,3.1950114168277795e-05,5.834590328773192e-05,8.696482570210936e-05,0.00011586362380232768,0.00013136078806276353,0.001616884718511053,0.00013262048259772666,0.00014717086655088396,0.0018342998577057738,3.354971085125575e-05,2.760493677948109e-07,1.086520205787204e-06,2.213320444445114e-06,5.711495196156519e-06,2.261534060519928e-06,0.0002289569854358226,5.699191557968644e-06,2.2188851529809484e-06,0.00022845610321403767,2.077983019625454e-08,1.0000000148443144,1.4847634518126987e-08,1.4847634517775882e-08,1.484763451791821e-08,1.4847634517798203e-08,1.4847634518402521e-08,1.4847634518065179e-08,-9.732939389562866e-08,1.484763451807938e-08,1.4847634518048652e-08,1.4847634518403911e-08,1.4847634518005329e-08,-1.1054895614932919e-07,1.4847634518096928e-08,1.4847634517955733e-08,1.4847634517943398e-08,0.008137397853048504,0.004861120674516235,0.00406666575102302,0.0033008869793066603,0.0006850635778578946,-4.2945114219707114e-05,-0.0007642391435681043,0.0007200318176407982,0.0018790012170357537,0.0004366004051213905,-0.00027623406025519324,-0.000981686398508278,0.0024553736826091604,0.001636072981847778,0.0008177761101780159,0.005907158979873893,0.004201255394057133,0.0037758853373033334,0.0033516443343886457,0.0010440707349072362,0.0006216934767719847,0.0001975007839005911,0.0004207481600590062,0.0018868377676678693,0.001044952050269615,0.0006222371870212844,0.00019800175994453558,0.001279721437284016,0.0008532835086739135,0.0004266794244699256,4.898685756469383,-0.5334498047947663,-0.5253071959021001,-0.5156443642649481,-0.506244656646161,-0.5750103685502442,-0.5016086433653265,0.8725176506587206,-0.5005774299437507,-0.5729525712281903,-0.5697494249134105,-0.49546484792123036,1.259121233100949,-0.5325551576515242,-0.6018035158597458,-0.6015282448822037
18,2013-11-01 18:00:00,optimal,1.0722623053732399,0.009587081519339485,-5.627228699479669e-06,0.00306687406910112,0.012662017499999996,0.48801266539901555,0.4818913993667893,0.00020968368692893775,0.006331008749999998,88.69338613556117,108.60677777532314,108.60684173003882,0.0027832941091361363,-0.00026442306032062324,98.6501139328,2.6062711383059528e-05,4.75410214490035e-05,7.082616358262519e-05,9.433774472704962e-05,0.00010675073947616585,0.0009868708421263482,0.0001080854900074454,0.00012008798561323793,0.0011002682826331879,2.741669038519433e-05,4.4915457223131833e-07,1.0818405909990144e-06,1.95253227550503e-06,4.742125087417481e-06,1.876497460736946e-06,8.046050573182572e-05,4.696526646439588e-06,1.8270032514335094e-06,0.00010031305019814806,4.558454970706488e-07,1.0000000119579295,1.193930406167324e-08,1.1939304061765698e-08,1.1939304061657824e-08,1.1939304061788433e-08,1.1939304062266473e-08,1.1939304062415396e-08,-7.802535853228535e-08,1.1939304062153562e-08,1.1939304062050568e-08,1.1939304061646265e-08,1.1939304061872279e-08,-8.915543491241107e-08,1.1939304061948452e-08,1.1939304062005352e-08,1.193930406212562e-08,0.009592714375264369,0.006326917804845157,0.005530419427255942,0.004757252771022166,0.0013367555843146039,0.0005942129426430451,-0.00014295727470326218,0.0007358327968686959,0.002670889143813384,0.0011973149400000614,0.0004674242428781095,-0.0002563820485483526,0.0024477769178805776,0.001631113953320377,0.0008153305316103604,0.0061212657009495075,0.004434887327776034,0.004013904082048195,0.0035937932693882167,0.0011804733842160787,0.0007617929319666808,0.0003416059324223065,0.0004173613303003464,0.0019960042445096447,0.0011609698362482755,0.0007419900625291227,0.00032175346978702865,0.001264761176054284,0.0008431506832423262,0.00042156495403068917,5.940518943731049,-0.6222979457453475,-0.6118226468043598,-0.5996308909100347,-0.5876776662227488,-0.6556775595974678,-0.5816935175796707,0.8880197848484993,-0.5805173412037586,-0.6530993566546721,-0.6490452722540867,-0.5741012068082307,1.2869390979121444,-0.621256247305508,-0.6904092719295891,-0.6900849122310879
19,2013-11-01 19:00:00,optimal,0.9184409033898092,0.009868228125202466,-2.943429663350427e-06,0.0017157025598837083,0.011588145000000001,0.5010415399371577,0.495396736209794,0.0001492126903813918,0.0057940725000000005,71.40449013556119,91.31803850771911,91.31794573003884,0.0036972980315965742,-0.00011605474824169515,81.36121793280002,1.3647469484483526e-05,2.479452914040255e-05,3.695488323015649e-05,4.9262925439096744e-05,5.566379324276888e-05,0.0004187764464615753,5.6448734059896526e-05,6.267034825413548e-05,0.0007848810862407007,1.4450114754761388e-05,7.477920134692126e-07,1.4415117526045028e-06,2.1580973077925245e-06,3.7736683767371957e-06,1.5898692214023803e-06,1.2878370325217053e-05,4.157527265788393e-06,1.6525343759287339e-06,0.00010888630438462783,8.299282571212863e-07,1.0000000057116232,5.719237319704725e-09,5.71923731904215e-09,5.719237319064154e-09,5.719237319707586e-09,5.719237319075499e-09,5.719237319357811e-09,-3.733094731583439e-08,5.719237319308229e-09,5.719237319510408e-09,5.719237319650911e-09,5.719237319379065e-09,-4.273645273836494e-08,5.719237319496122e-09,5.7192373196756946e-09,5.7192373196772364e-09,0.009871174498292959,0.00683950391677968,0.006091804999950479,0.00535629074731732,0.0017899538219613527,0.0010704194161249574,0.0003536514809251049,0.0007159814325688753,0.002843155320960856,0.0014101873156000416,0.0006972798595335889,-1.2467523187949764e-05,0.002272802321713711,0.0015147383030600194,0.0007572276423852854,0.005644803598476084,0.0041030963929750836,0.003718269287751078,0.003334160201253318,0.0011415503095775089,0.0007580709187769335,0.0003733924677366777,0.00038210565767997514,0.0018101196073890748,0.0010454983551659996,0.0006620002029965183,0.00027738454244107826,0.0011561849930990158,0.0007707450812126082,0.0003853598804542547,6.841934967894587,-0.6915987970242994,-0.6801055704604047,-0.6668033548830439,-0.6537261839233672,-0.7213936870184366,-0.6471575205877107,0.8557145170897343,-0.6459096649560339,-0.7185832847351279,-0.7141574464554892,-0.6389253849559362,1.2880657877465844,-0.6904838025927605,-0.7595863958826745,-0.7592362427587327
20,2013-11-01 20:00:00,optimal,0.7602428905468925,0.009425444871448554,-2.610552559329792e-06,0.0013474637825864886,0.010776644999998503,0.5105922623658492,0.5053125385204122,0.00010850398191383368,0.005388322499999251,59.30515826996119,79.21860072393612,79.21861386443884,0.0015701326447583597,-8.918377817922901e-05,69.26188606720001,1.211456761056763e-05,2.1576131272236948e-05,3.2229281988635024e-05,4.325226556397409e-05,4.907139913583946e-05,0.00020808965387492508,4.942853041523771e-05,5.570137734313258e-05,0.0006865699130621714,1.3270769324197729e-05,5.226631516302193e-07,3.028562742206951e-06,4.740470007141085e-06,7.10439207812676e-06,6.904949438643699e-06,1.4991869872413576e-05,8.125714482835295e-06,3.4129022861906256e-06,5.422127226097607e-05,-2.088898675217635e-06,1.000000004723414,4.712663413546314e-09,4.712663413361464e-09,4.712663413488163e-09,4.712663413333798e-09,4.712663413620057e-09,4.712663413754787e-09,-3.052217713278844e-08,4.712663413274771e-09,4.712663413705328e-09,4.71266341353365e-09,4.712663413378371e-09,-3.547056423686987e-08,4.712663413265094e-09,4.712663413767143e-09,4.712663413693603e-09,0.00942805803456562,0.006608164282284682,0.005911340559439343,0.005225191325512168,0.0018513658233762307,0.001179524894392037,0.0005102515005482088,0.0006689155708333131,0.0026987213216363567,0.0013601602743729335,0.0006943876039011514,3.1757401409260216e-05,0.002113589517347035,0.0014084437551633786,0.0007039972506071466,0.005279723698101212,0.003829235592529016,0.003473048712395734,0.0031185771633424502,0.0010489267923368042,0.0006965174701726261,0.0003442147295106491,0.0003510795340890381,0.0017175474718679354,0.001014454088431695,0.0006608006619606892,0.0003049988900509377,0.001091790314050383,0.00073047573757745,0.0003662352050722102,7.588812326132207,-0.7475531470897137,-0.735310388691881,-0.721164245421466,-0.707213849127148,-0.7746233590472505,-0.7001842021725027,0.8152850391349352,-0.6989080551005972,-0.7716393816679525,-0.7669073566126459,-0.6914268489443162,1.285540846398625,-0.7463465599762664,-0.8153938683044197,-0.8150081967908994
21,2013-11-01 21:00:00,optimal,0.6972309314807624,0.008965091923903601,-6.19380048574941e-07,0.0005209646733929417,0.009486915000000002,0.5106972626454267,0.5060663762114442,0.00011248780442324484,0.004743457500000001,57.27572020276117,77.18916806520137,77.18917579723882,0.0008438732623119449,-1.8449959879193734e-05,67.23244799999999,2.85374098860214e-06,4.723294036477312e-06,6.792993993769618e-06,8.895464607631022e-06,9.086803761397602e-06,4.133738251888412e-05,1.052133268998977e-05,1.215318308930842e-05,0.00038222725598264167,3.415706027458555e-06,1.9883258045864916e-06,2.313285527202497e-06,2.5508770251041325e-06,2.972567020257912e-06,4.3877059701210975e-06,1.054517399978504e-05,1.8434736528390528e-06,6.667944396298844e-07,6.527236245424738e-05,3.412357668980846e-06,1.000000000830708,8.307427214009962e-10,8.307427215107863e-10,8.307427215146737e-10,8.307427214951441e-10,8.307427215808858e-10,8.307427215002678e-10,-4.6550465287722725e-09,8.307427214812945e-10,8.307427215190415e-10,8.307427215376337e-10,8.30742721517111e-10,-6.976144812759131e-09,8.307427214736433e-10,8.307427214812499e-10,8.307427215369419e-10,0.008965711923332311,0.006450425519555417,0.005822697260467084,0.005197042840856127,0.0018378621334412843,0.001214461458463098,0.000591105437898467,0.0006219186284216367,0.0027356329630886375,0.0014915957079354816,0.000870491844730319,0.0002502083304037754,0.00188568485309331,0.0012566463936549968,0.0006281814978797218,0.004630886585464466,0.0033808879559460063,0.0030669753680442396,0.0027533008468233833,0.000929970417786755,0.0006175098365378052,0.0003056758179197994,0.00031438333939980617,0.001510078441190922,0.0008814791622312239,0.0005665202480220476,0.00025095787605057833,0.0009357604319757538,0.0006229491143599926,0.0003112024158470496,8.280868122797047,-0.7961520076206152,-0.7837649399783634,-0.7694590382901003,-0.7553463540382168,-0.8227445345668851,-0.748301937773474,0.7696566988778756,-0.746915060607005,-0.8196617941709902,-0.8148515966479246,-0.7393078932759937,1.2662255118760846,-0.7949020428933369,-0.8639051669179845,-0.8634976640112888
22,2013-11-01 22:00:00,optimal,0.28070515044980615,0.007564281082291103,3.5148536608719956e-07,0.0002844256027431046,0.007848285,0.506364920350907,0.5025374000405871,9.648950785351734e-05,0.0039241425,16.82221523636118,36.73562896457956,36.73567083083882,0.0010480705849218452,2.5788289614719906e-06,26.7789430336,-1.6113536543580357e-06,-2.3361898638035344e-06,-2.5822806964549817e-06,-2.5434436980493346e-06,-3.8032676075743336e-06,1.850107139497574e-05,-1.8697595317126884e-06,-1.289958878264149e-06,0.00029573994927657287,-2.164776142401075e-06,3.6616889849772574e-06,4.77998055478799e-06,5.329606392439948e-06,5.373458543768876e-06,-1.6306305625132302e-06,3.2100759411284227e-06,1.0415507961182985e-05,4.222815656215187e-06,2.438970475678729e-05,5.607771472290931e-06,0.9999999998332925,-1.6444669941026612e-10,-1.6444669945617633e-10,-1.6444669942066154e-10,-1.64446699438301e-10,-1.644466994438195e-10,-1.6444669950061444e-10,2.0165302469904906e-09,-1.6444669951828457e-10,-1.644466995259456e-10,-1.6444669940131864e-10,-1.6444669943504662e-10,2.8815117091380377e-10,-1.6444669938712557e-10,-1.6444669943252002e-10,-1.6444669946243131e-10,0.007563929245439598,0.005462470195609368,0.0049369103721456035,0.004411103955947769,0.0015582209584495534,0.001031756185918303,0.0005047263228311757,0.0005250924939570637,0.002327115478379671,0.0012768186308273278,0.0007519928172332493,0.00022748125135368485,0.0015766255109061615,0.0010512374710059049,0.0005256768326885968,0.0038275206535881867,0.0028049638442064076,0.0025481438847220943,0.0022918746503270706,0.0007815920476127976,0.0005216499001180877,0.0002584065082949929,0.00025117316102379,0.0012540573081748644,0.0007493748591854981,0.0004945963906129477,0.00023721815190016628,0.0007646163217448427,0.0005086258087598705,0.000253980441735457,8.558733833983887,-0.8154319807618108,-0.8030715404336093,-0.788774679046866,-0.774660568093419,-0.8420843115496535,-0.7676624322523772,0.7511155683208702,-0.7662045264506333,-0.8389553609210314,-0.8341312847221872,-0.7585760597779435,1.257868925871494,-0.8142023463577138,-0.8832117993245635,-0.8828085568966516
23,2013-11-01 23:00:00,optimal,0.3663191977134111,0.005834562798535358,2.1361879908606276e-06,-0.00013553859759348846,0.005696002499999999,0.5110324755714757,0.5083576025434787,0.0001731274552312783,0.0028480012499999996,43.11795826996118,63.03137687197865,63.03141386443882,0.0016790603548741956,5.581510054013597e-05,53.0746860672,-9.893116540695485e-06,-1.752594823589185e-05,-2.575972213389486e-05,-3.4052461025855985e-05,-3.810705075295305e-05,5.851446065781566e-05,-3.901657338134332e-05,-4.344353283406379e-05,0.00016400206175810368,-1.088656238320068e-05,1.091305860130995e-06,6.605581119000162e-07,6.904590244386904e-08,-1.268277295135084e-06,-1.133818431383592e-06,6.631769479421059e-05,-1.416499525657405e-06,-6.307340617976075e-07,0.00010523896695385299,2.190840310005484e-06,0.9999999980671778,-1.940134584220433e-09,-1.940134584297671e-09,-1.9401345841305203e-09,-1.9401345841622113e-09,-1.9401345842677955e-09,-1.940134584362021e-09,1.2516704499808933e-08,-1.94013458418287e-09,-1.9401345842616607e-09,-1.9401345843911534e-09,-1.940134584076365e-09,1.4639793424146315e-08,-1.9401345845899873e-09,-1.9401345841129345e-09,-1.9401345842537305e-09,0.005832424474354694,0.004269207337862969,0.003871912884309532,0.003466368214521827,0.00115541267183777,0.0007392140674424499,0.00032129741287694445,0.0004188280080682359,0.0018971015667698188,0.0010601164947482752,0.0006390849259720145,0.00021582113970133922,0.001173570745595428,0.0007829288963806622,0.00039164371615220883,0.002674873275142713,0.0019241326265387094,0.0017349277557667483,0.0015451301897609346,0.0005055837400560744,0.00031455426096820216,0.00012355142489987655,0.00019128608252463004,0.0008484088858549318,0.0004659802114187951,0.00027512678084148803,8.462803531168765e-05,0.0005619673870762747,0.0003742958590660975,0.00018711747422316791,8.926359713751275,-0.8399906828683412,-0.8281113504313201,-0.8143334751502205,-0.8007420669471735,-0.8683133012769191,-0.7939994974792817,0.7308686899936381,-0.7925989201411014,-0.8653075487413907,-0.8606642959149733,-0.785249490818073,1.244271076284535,-0.8388236667235451,-0.9078735880496931,-0.9074928987990832
